881,0.12
882,0.575
883,0.519
884,0.707
885,0.687
886,0.601
887,0.941
888,0.251
889,0.242
890,0.953
891,0
892,0.61
893,0.187
894,0.746
895,0.174
896,0.162
897,0.541
898,0.585
899,0
900,0.043
901,0.711
902,0.948
903,0.827
904,0.6
905,0.63
906,0.709
907,0.169
908,0.567
909,0.561
910,0.393
911,0
912,0.119
913,0.364
914,0
915,0
916,0.114
917,0
918,0.015
919,0.042
920,0.939
921,0.423
922,0
923,0.169
924,0.122
925,0.341
926,0
927,0
928,0.998
929,0.603
930,0.764
931,0.523
932,0.842
933,0.41
934,0.968
935,0.082
936,0.061
937,0.926
938,0.73
939,0.846
940,0.935
941,0.238
942,0.103
943,0.549
944,0.483
945,0.126
946,0.322
947,0.636
948,0.959
949,0
950,0.147
951,0.461
952,0.192
953,0.513
954,0.635
955,0.503
956,0.994
957,0.213
958,0.895
959,0
960,0.603
961,0.872
962,0
963,0.278
964,0.126
965,0
966,0.597
967,1
968,0.506
969,0.544
970,0.235
971,0.094
972,0.882
973,0.749
974,0.213
975,0
976,0.987
977,0.471
978,0
979,0
980,0.187
981,0.127
982,0.61
983,0.193
984,0.503
985,0.764
986,0.584
987,0.219
988,0.659
989,0.486
990,0.183
991,0.718
992,0.628
993,0.311
994,0.924
995,0.487
996,0.225
997,0.078
998,0.728
999,0.889
1000,0.882
1001,0.522
1002,0.795
1003,1
1004,0.482
1005,0.507
1006,0.387
1007,0.941
1008,0
1009,0.054
1010,0.228
1011,0.307
1012,1
1013,0
1014,0.666
1015,0.686
1016,0.811
1017,0.279
1018,0.675
1019,0
1020,0.277
1021,0.395
1022,0.256
1023,0.999
1024,0.941
1025,0.693
1026,0.237
1027,0.844
1028,0.552
1029,0.749
1030,0.054
1031,0.418
1032,0.275
1033,0.68
1034,0.773
1035,0.943
1036,0.928
1037,0.668
1038,0.41
1039,0.196
1040,0
1041,0.852
1042,0.506
1043,0.335
1044,0
1045,0.859
1046,0.753
1047,0.578
1048,0.637
1049,0
1050,0.654
1051,0.744
1052,0.436
1053,0.696
1054,0.791
1055,0.459
1056,0.202
1057,0
1058,0.846
1059,0.511
1060,0.879
1061,0.734
1062,0.212
1063,0.739
1064,0.675
1065,0.531
1066,0.567
1067,0
1068,0
1069,0.304
1070,0.886
1071,0.14
1072,0
1073,0.094
1074,0.543
1075,0.969
1076,0.471
1077,0.472
1078,0.074
1079,0.621
1080,0
1081,0.928
1082,0.225
1083,0
1084,0.586
1085,0.072
1086,0.6
1087,0.093
1088,0
1089,0.585
1090,0.239
1091,0.034
1092,0.6
1093,0.338
1094,0.144
1095,0.129
1096,0
1097,0.356
1098,1
1099,0.547
1100,0.775
1101,1
1102,0.54
1103,0.27
1104,0.725
1105,0.087
1106,0.446
1107,0.746
1108,0.148
1109,0.569
1110,0.728
1111,0.333
1112,0.193
1113,0.738
1114,0.835
1115,1
1116,0.595
1117,0.624
1118,0.774
1119,1
1120,0.531
1121,0
1122,0.904
1123,0.813
1124,0.68
1125,0.777
1126,0.172
1127,0.665
1128,0
1129,0.704
1130,0
1131,0.8
1132,0.468
1133,0
1134,0.188
1135,0.512
1136,0.848
1137,0.384
1138,0.219
1139,0.188
1140,0
1141,0.213
1142,0.668
1143,0.051
1144,0.643
1145,0.511
1146,0.149
1147,0.646
1148,0.595
1149,0.141
1150,0.468
1151,0.728
1152,0.84
1153,0.579
1154,0.856
1155,0.624
1156,0.881
1157,0.771
1158,0.942
1159,0.167
1160,0.513
1161,0.845
1162,0
1163,0.582
1164,0.745
1165,0.451
1166,0.224
1167,0.199
1168,0.528
1169,0.296
1170,0.205
1171,0.478
1172,0.202
1173,0.851
1174,0.639
1175,0.786
1176,0.225
1177,0.203
1178,1
1179,0
1180,0.459
1181,0.462
1182,0.023
1183,0.369
1184,0.829
1185,0.519
1186,0.593
1187,0.464
1188,1
1189,0
1190,0.243
1191,0.517
1192,0.292
1193,0.865
1194,0.914
1195,0.854
1196,0.772
1197,0.723
1198,0.846
1199,0.456
1200,0.152
1201,1
1202,0.257
1203,0
1204,0
1205,0.491
1206,0.438
1207,0.642
1208,0.88
1209,0.154
1210,0.1
1211,0.315
1212,0
1213,0
1214,0.818
1215,0
1216,0.668
1217,0.149
1218,0
1219,0.926
1220,0.099
1221,0.306
1222,0
1223,0.226
1224,0.256
1225,0.404
1226,0.152
1227,0.842
1228,0.681
1229,0.705
1230,0.57
1231,0.849
1232,0.552
1233,0.25
1234,0.242
1235,0.83
1236,0.175
1237,0.125
1238,1
1239,0.803
1240,0.361
1241,0.522
1242,0.148
1243,0.569
1244,0.261
1245,1
1246,0.661
1247,0.219
1248,1
1249,0.522
1250,0.654
1251,0
1252,0
1253,0
1254,0.379
1255,0.808
1256,0.979
1257,0.221
1258,0.819
1259,0.202
1260,0.529
1261,0.837
1262,0.064
1263,0
1264,0.287
1265,0.831
1266,0.366
1267,0.772
1268,0.972
1269,0.887
1270,0.036
1271,0.172
1272,0.792
1273,0
1274,0.305
1275,0.751
1276,0
1277,0.727
1278,0
1279,0.541
1280,0.597
1281,0.723
1282,0.8
1283,0.886
1284,0.537
1285,0.627
1286,0.568
1287,0.573
1288,0.89
1289,0.556
1290,0.934
1291,1
1292,0
1293,0.88
1294,0.154
1295,0.661
1296,0.471
1297,0.961
1298,0.945
1299,0.539
1300,0.169
1301,0
1302,0.244
1303,0.669
1304,1
1305,0
1306,0.472
1307,0.014
1308,0
1309,0.183
1310,0.661
1311,0
1312,0.671
1313,0.389
1314,0
1315,0.175
1316,0.462
1317,0
1318,0.122
1319,0
1320,0.137
1321,0.874
1322,0.503
1323,0.24
1324,0.118
1325,0.433
1326,0.545
1327,0.451
1328,0
1329,0.623
1330,0
1331,0.758
1332,0
1333,0.472
1334,0.548
1335,0.571
1336,0.69
1337,0.247
1338,0.307
1339,0.814
1340,0.846
1341,0.527
1342,0.081
1343,0.74
1344,0.272
1345,0.059
1346,0.691
1347,0.143
1348,0.406
1349,0.734
1350,0.587
1351,0.127
1352,0.609
1353,0.41
1354,1
1355,0
1356,0.18
1357,0.045
1358,1
1359,0.39
1360,0
1361,0.591
1362,0.117
1363,0.377
1364,0.792
1365,0.513
1366,0.159
1367,0.258
1368,0.854
1369,0.8
1370,0.924
1371,1
1372,0.438
1373,0.099
1374,1
1375,0.762
1376,0.64
1377,0.718
1378,0.388
1379,0.459
1380,0.781
1381,0
1382,0.697
1383,0.143
1384,0
1385,0.128
1386,0.868
1387,0
1388,0.795
1389,0
1390,0.198
1391,0.905
1392,0.567
1393,0.368
1394,0.392
1395,0.537
1396,0.173
1397,0.946
1398,0.815
1399,0.376
1400,0.195
1401,0.684
1402,0.77
1403,0.844
1404,0.749
1405,0.822
1406,0.733
1407,0.705
1408,0.115
1409,0.817
1410,0.113
1411,0.623
1412,0.769
1413,0.573
1414,0.723
1415,0
1416,0
1417,0.467
1418,0.575
1419,0.396
1420,0.816
1421,0.923
1422,0.602
1423,0
1424,0.705
1425,0.892
1426,0.747
1427,0.858
1428,0.285
1429,0.97
1430,0
1431,0.776
1432,0.689
1433,0.126
1434,0.588
1435,0.767
1436,0.497
1437,0.779
1438,0.221
1439,0.863
1440,0.767
1441,0.165
1442,0.328
1443,0.72
1444,0.698
1445,0.722
1446,0.489
1447,0.641
1448,0.201
1449,0.579
1450,0
1451,0
1452,0.395
1453,1
1454,0.602
1455,0.899
1456,0.816
1457,0.748
1458,0.886
1459,0.928
1460,0.499
1461,0.424
1462,1
1463,0.225
1464,0.771
1465,0.499
1466,0.713
1467,0.962
1468,0.914
1469,0.51
1470,0
1471,0.042
1472,0.214
1473,0.481
1474,0.525
1475,0
1476,0
1477,0.782
1478,0.952
1479,0.555
1480,0.474
1481,0.497
1482,0.844
1483,0
1484,0
1485,0.826
1486,0.741
1487,0.745
1488,0
1489,0
1490,0.289
1491,0
1492,0.654
1493,0.118
1494,0.145
1495,0.233
1496,0
1497,0.335
1498,0.785
1499,0
1500,0.372
1501,0.255
1502,0
1503,0.414
1504,0.582
1505,0.726
1506,0.517
1507,0.484
1508,0.26
1509,0.752
1510,0
1511,0.425
1512,0
1513,0.317
1514,0.103
1515,0.62
1516,0.086
1517,0.557
1518,1
1519,0.846
1520,0.653
1521,0.405
1522,0.632
1523,0.548
1524,0.761
1525,0.867
1526,0.368
1527,0.18
1528,0
1529,0
1530,0.835
1531,0.749
1532,0.194
1533,0.454
1534,0.439
1535,0.786
1536,0
1537,0.742
1538,0.442
1539,0.143
1540,0.095
1541,0.148
1542,0.081
1543,0.719
1544,0.671
1545,0.56
1546,0.233
1547,0.568
1548,1
1549,0.059
1550,0.302
1551,0.81
1552,0.085
1553,0.347
1554,0.171
1555,0.486
1556,0.218
1557,0
1558,0.087
1559,0.659
1560,0.85
1561,0.213
1562,0.066
1563,0.27
1564,0.68
1565,0.581
1566,0.262
1567,0.332
1568,0.206
1569,0.505
1570,0
1571,0.972
1572,0.923
1573,0.29
1574,0.317
1575,0.113
1576,0.082
1577,0.69
1578,0
1579,0.823
1580,0
1581,0
1582,0.383
1583,0.928
1584,0.146
1585,0.701
1586,0.339
1587,0.851
1588,0.131
1589,0.468
1590,0.486
1591,1
1592,0.24
1593,0.591
1594,0.184
1595,0.7
1596,0.238
1597,0.895
1598,0
1599,0.491
1600,0.67
1601,0.73
1602,0.386
1603,0.667
1604,0
1605,1
1606,0.37
1607,0.452
1608,0.886
1609,0.47
1610,0.092
1611,0.324
1612,0.241
1613,0
1614,0
1615,0.651
1616,0.085
1617,0.144
1618,0.163
1619,0.563
1620,0.175
1621,0.515
1622,0.957
1623,0.227
1624,0
1625,0.27
1626,0.862
1627,0.763
1628,0.667
1629,0.46
1630,0.934
1631,0.848
1632,0
1633,0.363
1634,0.911
1635,0.505
1636,0.71
1637,0
1638,0.639
1639,0.269
1640,0
1641,0.199
1642,0.167
1643,0.483
1644,0.81
1645,0.659
1646,0
1647,0.814
1648,0.782
1649,0
1650,0
1651,0.278
1652,0.116
1653,0.601
1654,0.296
1655,0
1656,0.19
1657,0.77
1658,0.789
1659,0.403
1660,0.281
1661,0.143
1662,0.99
1663,0.393
1664,0.517
1665,0.542
1666,0.415
1667,0.654
1668,0.282
1669,1
1670,0.122
1671,1
1672,0
1673,0.717
1674,0
1675,0.065
1676,0.823
1677,0.236
1678,0.044
1679,0
1680,0.745
1681,0.359
1682,0.418
1683,0.767
1684,0.595
1685,0.947
1686,0.264
1687,0.758
1688,0.947
1689,0.194
1690,0.943
1691,0.222
1692,0.882
1693,0.667
1694,0
1695,0.809
1696,0.474
1697,0.676
1698,0.315
1699,0.224
1700,0.763
1701,0.959
1702,0.133
1703,0.94
1704,0.217
1705,0.355
1706,0.093
1707,0.155
1708,0.261
1709,0.184
1710,0.754
1711,0.377
1712,0.952
1713,1
1714,0.681
1715,0.117
1716,1
1717,0.338
1718,0.238
1719,0.951
1720,0.203
1721,0.51
1722,0.851
1723,0.84
1724,0.981
1725,0.824
1726,0.727
1727,0.851
1728,0
1729,0.469
1730,0.332
1731,0.719
1732,0.281
1733,0.004
1734,0.672
1735,0
1736,0.854
1737,0.202
1738,0
1739,0.946
1740,0.158
1741,0.453
1742,0.526
1743,0.829
1744,0.455
1745,0.541
1746,0.276
1747,1
1748,1
1749,0.526
1750,0.049
1751,0.913
1752,0.492
1753,0.921
1754,0.223
1755,0.202
1756,0.582
1757,0.978
1758,0.399
1759,0.022
1760,0.75
1761,0.226
1762,0
1763,0.154
1764,0.461
1765,0.258
1766,0.972
1767,1
1768,0.032
1769,0.774
1770,0.157
1771,0
1772,0.762
1773,0.908
1774,0.971
1775,0.113
1776,0.749
1777,0.813
1778,0.942
1779,0.347
1780,0.834
1781,0.733
1782,0.797
1783,0.354
1784,0.587
1785,1
1786,0
1787,0.522
1788,0.696
1789,0
1790,0.81
1791,0.965
1792,0.629
1793,0.59
1794,0.857
1795,0
1796,1
1797,0.157
1798,0.599
1799,0.216
1800,0.657
1801,0.838
1802,0.79
1803,0.681
1804,0.215
1805,0
1806,0.799
1807,0.96
1808,0.745
1809,0.8
1810,0.15
1811,0.546
1812,0.223
1813,0.725
1814,0.281
1815,0.873
1816,0.636
1817,0.931
1818,0.211
1819,0.259
1820,0.575
1821,0.032
1822,0.983
1823,0.106
1824,0.81
1825,0.433
1826,0
1827,0.307
1828,0
1829,0
1830,0.515
1831,0.735
1832,0
1833,0.656
1834,0
1835,0.163
1836,0.263
1837,0.302
1838,1
1839,0.04
1840,0.577
1841,0.786
1842,0.17
1843,0.108
1844,0.856
1845,0.577
1846,0.292
1847,0.834
1848,0.515
1849,0.52
1850,0.541
1851,0.694
1852,0.247
1853,0
1854,0.761
1855,0.659
1856,0.818
1857,0.679
1858,0.475
1859,0.881
1860,0.724
1861,0.749
1862,1
1863,0.522
1864,0.242
1865,0.205
1866,0
1867,0.504
1868,0.18
1869,0.67
1870,0.299
1871,0.131
1872,0
1873,0.823
1874,0.735
1875,1
1876,0.252
1877,0.186
1878,0.24
1879,1
1880,0
1881,0.009
1882,0.306
1883,0.326
1884,0
1885,0
1886,0
1887,0.276
1888,0.743
1889,0.503
1890,0.338
1891,0.615
1892,0.835
1893,0.802
1894,0.458
1895,0.747
1896,0.072
1897,1
1898,0.554
1899,0.412
1900,0.726
1901,0
1902,0
1903,0
1904,0.829
1905,0.175
1906,0
1907,0
1908,0.757
1909,0.461
1910,0.546
1911,0.577
1912,0.758
1913,0.472
1914,0.079
1915,0.603
1916,0.317
1917,0.248
1918,0.677
1919,0.802
1920,0
1921,1
1922,1
1923,0.055
1924,0
1925,1
1926,0.781
1927,0.706
1928,0.392
1929,0.876
1930,0.568
1931,0.709
1932,0.283
1933,0.756
1934,0.61
1935,0.689
1936,0.889
1937,0.796
1938,0
1939,0
1940,0.187
1941,0.539
1942,0.794
1943,0.473
1944,0.184
1945,0.24
1946,0
1947,0.982
1948,0.102
1949,0
1950,0.823
1951,0.928
1952,0.214
1953,0.287
1954,0.923
1955,0
1956,0
1957,0.56
1958,0.818
1959,0.139
1960,1
1961,0.971
1962,0.047
1963,0.793
1964,0.25
1965,1
1966,0.802
1967,0.25
1968,0.678
1969,0.622
1970,0
1971,0
1972,0.185
1973,0.253
1974,0.669
1975,0.778
1976,0.358
1977,0.123
1978,0.156
1979,0.946
1980,0
1981,0.212
1982,0
1983,0.501
1984,0.599
1985,0.485
1986,0.315
1987,0.987
1988,0.081
1989,0
1990,0.752
1991,0.655
1992,0.49
1993,0.877
1994,0.585
1995,0.292
1996,0.5
1997,0.705
1998,0.847
1999,0.509
2000,0.548
2001,0.895
2002,0.257
2003,0.915
2004,0.246
2005,0.593
2006,0.929
2007,0.267
2008,0
2009,0.82
2010,0.82
2011,0.796
2012,0.592
2013,0.786
2014,0.393
2015,0.768
2016,0.429
2017,0.932
2018,0.67
2019,0.256
2020,0.763
2021,0.916
2022,0
2023,0
2024,1
2025,0.227
2026,0.575
2027,0
2028,0.689
2029,0.25
2030,0.681
2031,0.934
2032,0
2033,0.694
2034,0
2035,0.135
2036,0.756
2037,0
2038,0.875
2039,1
2040,0.588
2041,0.239
2042,0.355
2043,0.803
2044,0
2045,0.282
2046,0.419
2047,0.169
2048,0.363
2049,0.805
2050,0.054
2051,1
2052,0.026
2053,0
2054,0.078
2055,0.573
2056,0.787
2057,0.225
2058,0.161
2059,0
2060,0
2061,0
2062,0
2063,0.668
2064,0.766
2065,0.014
2066,0.848
2067,0.388
2068,1
2069,0.736
2070,0.55
2071,0.573
2072,0.867
2073,0
2074,0.555
2075,0.438
2076,0.243
2077,0.753
2078,0.143
2079,0.76
2080,0.683
2081,0.966
2082,0.302
2083,0.105
2084,0
2085,0.923
2086,0.473
2087,0.681
2088,0.912
2089,0.702
2090,0.58
2091,0.602
2092,0.245
2093,0.765
2094,0.432
2095,0.588
2096,0.41
2097,0.707
2098,0
2099,1
2100,0.169
2101,0.87
2102,0.955
2103,0.739
2104,0.651
2105,0.263
2106,0.219
2107,0.848
2108,0.57
2109,0.922
2110,0.206
2111,0.138
2112,0.769
2113,0.972
2114,0.903
2115,0.93
2116,0.139
2117,0.76
2118,0.533
2119,0.656
2120,0.416
2121,0.686
2122,1
2123,0.888
2124,0.101
2125,0
2126,0.806
2127,0.8
2128,0.082
2129,0.892
2130,0.072
2131,0
2132,0.566
2133,0.661
2134,0.848
2135,0.723
2136,0.328
2137,0.121
2138,0.998
2139,0.236
2140,0.947
2141,0.232
2142,0.625
2143,0.926
2144,0.538
2145,1
2146,0.166
2147,1
2148,0.199
2149,0
2150,0.451
2151,0.721
2152,1
2153,0
2154,0.641
2155,0.795
2156,0.59
2157,0
2158,1
2159,0.447
2160,0.568
2161,0.933
2162,0.755
2163,0.708
2164,0.278
2165,0.845
2166,0.618
2167,0.572
2168,0.349
2169,0
2170,0.834
2171,0.012
2172,0.395
2173,0.7
2174,0.684
2175,0.608
2176,0.456
2177,0.894
2178,0.9
2179,0.009
2180,0.574
2181,0.916
2182,0.079
2183,0.717
2184,0.802
2185,1
2186,0.793
2187,0
2188,0.112
2189,0.864
2190,0.684
2191,0.938
2192,0.446
2193,0.13
2194,0.142
2195,0.89
2196,0.657
2197,0.519
2198,0.789
2199,0
2200,0.517
2201,0.825
2202,0
2203,0
2204,0.742
2205,0.916
2206,0.826
2207,0.033
2208,0.189
2209,0.075
2210,0.597
2211,0
2212,0.175
2213,1
2214,0.402
2215,1
2216,0.516
2217,0.171
2218,0
2219,0.117
2220,0.487
2221,0.94
2222,0.692
2223,0.297
2224,0.769
2225,0.223
2226,0.234
2227,0.783
2228,0.772
2229,0.759
2230,0.593
2231,0.135
2232,0.381
2233,0.748
2234,0.2
2235,0.363
2236,0
2237,1
2238,0.29
2239,0
2240,0.085
2241,1
2242,0
2243,0.852
2244,0.774
2245,0.313
2246,0.168
2247,0.854
2248,0.907
2249,0.215
2250,0.506
2251,0
2252,0.676
2253,0.363
2254,0.306
2255,0.018
2256,0.312
2257,0
